37060248,37060265,113
37060256,1236641346,111
37060265,7875035064,113
37060270,37060256,111
37060277,37060311,113
37060290,7875035059,111
37060299,7875035062,111
37060302,37060299,111
37060311,37060313,113
37060313,37060330,113
37060322,37060302,111
37060330,37060339,113
37060339,202442122,113
37074845,471855230,112
37074854,471855236,115
37074861,471855234,112
37074868,471855253,115
37074878,471855252,112
37074887,37074907,115
37074897,471855255,112
37074907,37074923,115
37074915,37074897,112
37074923,471855247,115
37074932,37074915,112
37074939,471855249,115
37074945,471855246,112
37074956,1240364416,115
37074965,471855248,112
37074967,37074982,115
37074974,1240364204,113
37074982,202194556,68
37074982,1240364344,114
37074990,37074974,113
37075000,8995775739,113
37075010,7401398093,109
37075017,37075035,113
37075028,7401376259,108
37075035,37075056,113
37075049,7401398058,108
37075056,37075071,113
37075066,7401398087,108
37075071,37075082,113
37075078,7401398061,108
37075082,1240364368,113
37075089,7401398125,108
37075094,1910902441,113
37075103,1240364033,109
37075112,657365345,89
37075112,1240364127,112
37075116,1910902442,109
37075122,1240363429,111
37075124,5534594687,110
37075124,5534594688,61
37075135,37075124,111
37075148,1240364317,111
37075157,9034869176,111
37075177,37075207,108
37075195,1240362602,111
37075207,472205588,108
37075220,37075195,111
37075229,8977239841,107
37075250,308338395,109
37075260,37075274,106
37075268,308339281,106
37075274,1910902511,89
37075284,37075268,106
37075303,1240364645,106
37095750,37095782,99
37095758,472461326,94
37095766,37095758,94
37095773,37095766,94
37095782,37095788,99
37095788,472460402,99
37095805,37095815,94
37095805,472460417,93
37095815,37095824,94
37095824,37095836,94
37095836,37095773,94
37095845,37095856,84
37095845,472460401,101
37095856,37095864,84
37095864,472460426,84
37095877,37095884,84
37095884,37095895,84
37095895,37095901,84
37095901,37095920,84
37095920,1234398078,92
37125452,502124240,99
37125459,38446539,97
37125459,303891282,88
37125465,1240362341,99
37129017,304451261,90
37129017,2812619077,111
37129025,304451133,111
37129041,2812619082,111
37129054,1913884173,112
37129060,304443197,112
37129085,304441627,112
37129092,2812619090,112
37129106,304440580,112
37129130,304439707,112
37129145,38107965,111
38107569,303455145,114
38107587,2812619140,114
38107598,304173184,114
38107615,304173822,114
38107640,2812619137,114
38107649,304174441,114
38107666,304175510,107
38107684,2812619133,107
38107697,304176435,109
38107709,304176571,109
38107718,304176630,109
38107730,2812619120,109
38107732,2812619119,109
38107754,304177329,114
38107760,304177413,114
38107768,304178411,114
38107784,2812619108,114
38107795,304178924,114
38107812,304179087,114
38107829,304420949,114
38107844,304420947,114
38107863,304424915,114
38107896,2812619098,114
38107919,304429385,114
38107948,304436778,111
38107965,304437781,111
38446530,1240362359,96
38446531,303891372,96
38446532,303891373,96
38446533,37125452,96
38446535,502124329,95
38446536,38446535,95
38446537,303890916,95
38446538,303890915,95
38446539,1240363536,97
201945435,201980952,118
201945498,201960599,64
201960595,4593545242,64
201960599,6687898310,64
201960611,6690789269,64
201960615,4593545244,64
201960630,8166452994,64
201960632,201960630,64
201960636,201960632,64
201960638,6690823225,64
201960641,7870934752,64
201960646,7735575597,64
201960648,7735568338,64
201960648,7735568384,64
201964449,201989137,92
201964449,8741327664,92
201967697,201967701,71
201967701,201967713,71
201967713,201967720,71
201967720,201967724,71
201967724,201967728,71
201967728,201967736,71
201967736,201967740,71
201967740,6694268965,71
201967744,201967749,71
201967749,201967753,71
201967753,201967757,71
201967757,659626586,79
201980952,201980955,118
201980955,303455154,118
201980959,201980963,118
201980963,303455176,118
201980967,201980970,118
201980970,303455190,118
201989133,201989137,92
201989133,7353575605,92
201989137,201964449,92
201989137,201989133,92
201989144,201989150,92
201989144,7019356336,92
201989150,201989144,92
201989150,6691205877,92
201989154,6691205877,92
201989154,7038527236,88
202175108,6690591206,64
202175250,202417586,50
202175250,9097525871,52
202175327,202420184,37
202175327,6709422951,40
202175405,2585393608,52
202175405,7016620539,55
202175419,202246501,60
202175436,202279419,38
202175452,202447710,56
202175452,202490833,50
202175466,202262950,28
202175474,202472340,59
202175474,3248457807,49
202175515,202495727,42
202175515,6225742759,47
202175629,7147904261,37
202175629,7934527504,46
202175641,5831310278,71
202175641,8433935685,68
202175883,4628089631,54
202175883,6688139285,56
202175908,202224065,53
202175908,6687963553,55
202175938,202242302,66
202175938,202411483,66
202176334,202176594,63
202176334,7018663850,57
202176341,202176345,66
202176341,202411714,110
202176345,202176350,71
202176350,202176351,71
202176351,202176359,71
202176359,202176363,71
202176363,202176365,71
202176365,308830992,66
202176366,308830993,66
202176368,308830994,66
202176371,304570265,61
202176374,304568654,63
202176495,6321669147,58
202176502,202176506,55
202176502,202440998,51
202176506,202176502,51
202176506,7983270413,55
202176594,202176334,57
202176594,7049138475,63
202176614,3271421991,43
202176614,3271421992,45
202176618,3271421984,45
202176618,3271421986,45
202176692,202176697,71
202176692,202290599,44
202176692,306622851,36
202176697,202176702,71
202176702,1240363910,71
202176707,202477730,104
202176980,472848150,92
202176983,6712458114,96
202176985,202176988,57
202176988,9056122913,57
202177016,202220109,51
202177016,202366978,47
202177171,308013314,30
202177298,6691180061,64
202177298,7031162597,64
202177321,37075303,106
202177450,7878190088,116
202177456,6347928695,51
202177500,9048175494,56
202177537,202479706,111
202177548,306637726,111
202177548,959989709,74
202177552,306638701,73
202177572,1241355243,76
202177572,2817385325,115
202177576,306535321,76
202177579,306535314,80
202177579,1241355752,55
202177590,5718179537,30
202177590,7639092247,28
202177597,202302533,81
202177597,7936301152,81
202177624,202482844,36
202177627,202177632,50
202177632,202177635,50
202177635,304905549,50
202177638,304905546,111
202177658,4796265947,46
202177658,7019424576,42
202177680,1817938389,52
202177682,202177680,52
202177684,202177682,52
202177684,202177706,63
202177684,202202005,67
202177686,202177684,65
202177686,202202013,54
202177689,1236641062,65
202177689,1236641302,112
202177696,202177682,46
202177699,202177696,46
202177704,202177699,46
202177706,202177684,67
202177706,202177704,46
202177706,7048238302,63
202177730,304905136,65
202177746,304905211,113
202177758,304905078,57
202177760,202177758,57
202177763,202177760,57
202177766,202177763,57
202177769,202177766,57
202177772,202177769,57
202177774,202177772,57
202177775,202177774,57
202177779,6411162554,51
202177788,202500757,89
202177788,202500762,87
202177800,202403376,87
202177800,202500744,84
202177811,6334643708,48
202177824,202477533,115
202177835,202204540,65
202177835,6694363403,60
202177852,202185317,97
202177956,202177959,68
202177956,1240362449,74
202177959,202177968,68
202177968,202177970,68
202177970,306623412,68
202177987,9032111152,54
202178024,202178030,73
202178030,202178035,73
202178035,202178040,73
202178040,1240363120,73
202178059,202480435,45
202178059,5944390163,47
202178083,1777901483,74
202178088,202178083,74
202178095,1777901482,60
202178099,1777901477,60
202178099,1777901496,58
202178099,7783403562,66
202178105,202206682,66
202178105,1777901478,86
202178105,1777901484,58
202178106,1777901494,86
202178108,1777901491,86
202178124,202418210,92
202178157,202395570,38
202178157,202395573,38
202178164,202394012,96
202178164,1777901473,82
202178168,202178105,82
202178168,1777901490,82
202178282,202200804,93
202178292,304153688,84
202178347,304472614,84
202178352,202178347,84
202178357,202178352,84
202178359,202178357,84
202178363,202178359,84
202178369,202178363,84
202178369,5994391345,92
202178602,305550380,40
202178602,1913884089,41
202178602,7018732669,37
202178623,202477828,99
202178703,307882272,96
202178796,308053712,96
202178803,202178703,91
202179013,303886609,56
202179065,202367926,63
202179065,202367929,67
202179123,202367718,57
202179123,202367727,64
202179150,202525020,66
202179150,202525024,66
202179218,2479178106,52
202179218,2479178144,49
202179227,202225509,59
202179273,202213757,70
202179874,618529464,25
202179877,202224256,47
202179877,1777886662,44
202179973,202437232,64
202179973,202437234,64
202180027,202180030,84
202180027,202286354,60
202180027,6473943882,60
202180034,202180038,84
202180038,202180044,84
202180044,202180047,84
202180047,202180049,84
202180049,1933110533,84
202180052,202180056,84
202180056,202186141,96
202180070,202390981,64
202180070,4587885233,64
202180095,202437281,64
202180095,202437284,64
202180238,202180245,91
202180238,202413174,92
202180245,7307052205,91
202180249,202178369,91
202180264,202180268,92
202180268,304154110,92
202180274,7304143082,93
202180294,202411711,107
202180339,202418065,72
202180343,202412342,115
202180345,305096872,80
202180370,202180373,65
202180373,202180377,65
202180377,202180381,65
202180381,7304140435,65
202180385,7304140434,54
202180388,202180392,54
202180392,202180396,54
202180396,202180405,54
202180405,7304140433,62
202180414,202286343,59
202180414,202286348,59
202180699,202208591,37
202180699,3434890028,38
202180746,202240476,75
202180748,306630872,70
202180755,202180748,70
202180758,202180755,70
202180763,202442012,108
202180763,306630873,70
202180971,202390805,64
202180971,202390812,64
202180997,202402612,57
202180997,202402615,53
202180997,4608391353,29
202181218,202181212,43
202181222,7304130626,43
202181227,202181222,43
202181227,202227905,45
202181320,7850481216,93
202181334,202539277,49
202181334,6695088424,49
202181341,306629910,99
202181343,1240364405,95
202181347,1354454881,95
202181354,306623140,95
202181354,306623269,101
202181563,303885770,82
202181566,303885771,82
202181572,202181566,82
202181577,202181572,82
202181581,202181577,82
202181585,303885772,82
202181692,202312571,62
202181692,8484878828,58
202181993,202218945,38
202181993,5991793403,42
202182087,305540915,104
202182087,2812619056,64
202182151,4906018285,29
202182151,7193003522,24
202182439,959989879,60
202182439,959989901,108
202182444,202182446,60
202182446,202435483,52
202182446,959989888,65
202182446,5811459854,41
202182450,473110280,109
202182736,202182740,15
202182740,202182736,21
202182740,5795714616,12
202182749,6690744248,72
202182749,6690744251,70
202182866,7016031622,61
202182866,7211250260,65
202182921,6780262090,33
202182921,6780262091,35
202182968,202330407,44
202182968,202330410,42
202182995,202251409,45
202182995,6688149741,43
202183017,202413520,95
202183035,202413518,95
202183039,202413172,92
202183058,202540964,43
202183058,6688149741,45
202183101,6321661852,72
202183106,6321669157,72
202183112,6321661858,72
202183118,6321661870,72
202183131,202183135,72
202183135,202183139,72
202183139,202183143,72
202183143,202411763,112
202183160,202183300,112
202183165,6321669208,69
202183168,6321669116,69
202183172,6321669149,69
202183273,6321669153,51
202183284,6321661880,62
202183290,6321661861,62
202183294,6321669166,62
202183300,202411744,112
202183346,202473935,75
202183346,4001954910,87
202183369,7016186957,48
202183369,7595587683,47
202183680,202255732,50
202183734,5819582875,64
202183734,7138715406,66
202183762,202247743,40
202183762,7048403011,50
202183980,202412354,113
202184197,202522856,26
202184197,202522861,32
202184197,304468240,32
202184197,7460627792,40
202184379,306056072,93
202184420,202378079,95
202184423,202184420,61
202184426,202184423,61
202184431,202184426,61
202184434,202184431,61
202184437,202184434,61
202184445,202184437,61
202184450,202226047,57
202184450,202286321,54
202184450,6575362505,61
202184468,202184472,70
202184468,202494870,49
202184468,7048403011,41
202184472,202184475,70
202184475,202184479,70
202184479,1910902601,70
202184484,202184488,70
202184488,502201952,70
202184495,202442449,102
202184521,202245825,33
202184521,7016254435,38
202184551,1232410224,53
202184551,6690793153,52
202184698,308297828,42
202184702,308314974,55
202184702,308315142,16
202185037,202185043,56
202185037,202286343,59
202185037,3007646832,57
202185043,6575362538,56
202185045,202185049,56
202185049,202185053,56
202185053,202185058,56
202185058,202185065,56
202185065,202185069,56
202185069,202185072,56
202185072,202185076,56
202185076,202185081,56
202185081,202185087,56
202185117,202413279,96
202185287,2684601644,65
202185287,5559987558,68
202185294,308023590,80
202185317,308023602,97
202185362,6694098469,46
202185398,202278100,46
202185398,202506384,45
202185420,306534298,115
202185433,306535316,80
202185438,1241356462,80
202185441,202185444,80
202185482,202363694,25
202185482,875038528,32
202185482,6687573484,35
202185485,306073434,101
202185485,875053044,66
202186027,202390989,64
202186027,202390992,64
202186118,306535019,113
202186118,1913884058,61
202186124,202258990,52
202186124,3768323499,55
202186124,7134819718,41
202186134,306535230,112
202186141,202413294,96
202186468,657294792,97
202186472,472839622,93
202186555,202186785,90
202186555,1241355528,104
202186560,8284677849,104
202186563,202186584,104
202186584,202186589,104
202186589,306666877,104
202186600,202186604,89
202186600,306666032,110
202186604,202186607,89
202186607,202186611,89
202186611,202186616,89
202186616,202186620,89
202186620,202186625,89
202186625,202186628,89
202186628,306627626,89
202186630,1892793809,89
202186633,1892793810,89
202186651,1892793812,89
202186656,202186659,89
202186659,502018052,89
202186662,1241355878,91
202186711,202476833,99
202186719,2814832367,63
202186723,202186719,63
202186726,2814832364,63
202186730,202186726,63
202186751,2814832361,61
202186755,1240364361,71
202186761,1240363386,71
202186764,306667460,71
202186767,202186770,71
202186770,202186773,71
202186773,202186777,71
202186777,202186780,100
202186780,306623694,100
202186785,202186788,90
202186788,202186792,90
202186792,306627082,90
202186796,306627084,90
202186797,8995475494,90
202186904,202186948,79
202186904,3766366469,82
202186948,202186904,82
202186948,3766366466,79
202187045,2479441607,65
202187045,9094333746,61
202187422,5813881374,62
202187422,6681483073,64
202187438,202483359,37
