37060248,37060265,113
37060256,1236641346,111
37060265,7875035064,113
37060270,37060256,111
37060277,37060311,113
37060290,7875035059,111
37060299,7875035062,111
37060302,37060299,111
37060311,37060313,113
37060313,37060330,113
37060322,37060302,111
37060330,37060339,113
37060339,202442122,113
37074845,471855230,111
37074854,471855236,115
37074861,471855234,111
37074868,471855253,115
37074878,471855252,111
37074887,37074907,115
37074897,471855255,111
37074907,37074923,115
37074915,37074897,111
37074923,471855247,115
37074932,37074915,111
37074939,471855249,115
37074945,471855246,111
37074956,1240364416,115
37074965,471855248,111
37074967,37074982,116
37074974,1240364204,112
37074982,202194556,58
37074982,1240364344,115
37074990,37074974,112
37075000,8995775739,114
37075010,7401398093,108
37075017,37075035,114
37075028,7401376259,106
37075035,37075056,114
37075049,7401398058,106
37075056,37075071,114
37075066,7401398087,106
37075071,37075082,114
37075078,7401398061,106
37075082,1240364368,114
37075089,7401398125,106
37075094,1910902441,114
37075103,1240364033,107
37075112,657365345,94
37075112,1240364127,113
37075116,1910902442,107
37075122,1240363429,112
37075124,5534594687,108
37075124,5534594688,62
37075135,37075124,110
37075148,1240364317,112
37075157,9034869176,110
37075177,37075207,110
37075195,1240362602,110
37075207,472205588,110
37075220,37075195,110
37075229,8977239841,108
37075250,308338395,109
37075260,37075274,108
37075268,308339281,107
37075274,1910902511,93
37075284,37075268,107
37075303,1240364645,107
37095750,37095782,98
37095758,472461326,92
37095766,37095758,92
37095773,37095766,92
37095782,37095788,98
37095788,472460402,98
37095805,37095815,92
37095805,472460417,97
37095815,37095824,92
37095824,37095836,92
37095836,37095773,92
37095845,37095856,85
37095845,472460401,101
37095856,37095864,85
37095864,472460426,85
37095877,37095884,85
37095884,37095895,85
37095895,37095901,85
37095901,37095920,85
37095920,1234398078,91
37125452,502124240,98
37125459,38446539,96
37125459,303891282,91
37125465,1240362341,98
37129017,304451261,87
37129017,2812619077,112
37129025,304451133,112
37129041,2812619082,112
37129054,1913884173,113
37129060,304443197,113
37129085,304441627,113
37129092,2812619090,114
37129106,304440580,114
37129130,304439707,114
37129145,38107965,115
38107569,303455145,117
38107587,2812619140,117
38107598,304173184,117
38107615,304173822,117
38107640,2812619137,117
38107649,304174441,117
38107666,304175510,112
38107684,2812619133,112
38107697,304176435,113
38107709,304176571,113
38107718,304176630,113
38107730,2812619120,113
38107732,2812619119,113
38107754,304177329,117
38107760,304177413,117
38107768,304178411,117
38107784,2812619108,117
38107795,304178924,117
38107812,304179087,117
38107829,304420949,117
38107844,304420947,117
38107863,304424915,116
38107896,2812619098,116
38107919,304429385,116
38107948,304436778,115
38107965,304437781,115
38446530,1240362359,94
38446531,303891372,94
38446532,303891373,94
38446533,37125452,94
38446535,502124329,93
38446536,38446535,93
38446537,303890916,93
38446538,303890915,93
38446539,1240363536,96
201945435,201980952,115
201945498,201960599,64
201960595,4593545242,64
201960599,6687898310,64
201960611,6690789269,64
201960615,4593545244,64
201960630,8166452994,64
201960632,201960630,64
201960636,201960632,64
201960638,6690823225,64
201960641,7870934752,64
201960646,7735575597,64
201960648,7735568338,64
201960648,7735568384,64
201964449,201989137,94
201964449,8741327664,90
201967697,201967701,72
201967701,201967713,72
201967713,201967720,72
201967720,201967724,72
201967724,201967728,72
201967728,201967736,72
201967736,201967740,72
201967740,6694268965,72
201967744,201967749,72
201967749,201967753,72
201967753,201967757,72
201967757,659626586,80
201980952,201980955,115
201980955,303455154,115
201980959,201980963,115
201980963,303455176,115
201980967,201980970,115
201980970,303455190,115
201989133,201989137,90
201989133,7353575605,94
201989137,201964449,90
201989137,201989133,94
201989144,201989150,90
201989144,7019356336,94
201989150,201989144,94
201989150,6691205877,90
201989154,6691205877,94
201989154,7038527236,85
202175108,6690591206,64
202175250,202417586,52
202175250,9097525871,51
202175327,202420184,36
202175327,6709422951,41
202175405,2585393608,49
202175405,7016620539,54
202175419,202246501,68
202175436,202279419,38
202175452,202447710,55
202175452,202490833,51
202175466,202262950,31
202175474,202472340,60
202175474,3248457807,54
202175515,202495727,45
202175515,6225742759,40
202175629,7147904261,36
202175629,7934527504,47
202175641,5831310278,72
202175641,8433935685,69
202175883,4628089631,52
202175883,6688139285,55
202175908,202224065,52
202175908,6687963553,56
202175938,202242302,66
202175938,202411483,70
202176334,202176594,65
202176334,7018663850,64
202176341,202176345,64
202176341,202411714,112
202176345,202176350,68
202176350,202176351,68
202176351,202176359,68
202176359,202176363,68
202176363,202176365,68
202176365,308830992,64
202176366,308830993,64
202176368,308830994,64
202176371,304570265,61
202176374,304568654,62
202176495,6321669147,58
202176502,202176506,53
202176502,202440998,51
202176506,202176502,51
202176506,7983270413,52
202176594,202176334,64
202176594,7049138475,65
202176614,3271421991,44
202176614,3271421992,44
202176618,3271421984,44
202176618,3271421986,44
202176692,202176697,74
202176692,202290599,44
202176692,306622851,36
202176697,202176702,74
202176702,1240363910,74
202176707,202477730,104
202176980,472848150,93
202176983,6712458114,94
202176985,202176988,62
202176988,9056122913,62
202177016,202220109,51
202177016,202366978,50
202177171,308013314,30
202177298,6691180061,64
202177298,7031162597,64
202177321,37075303,107
202177450,7878190088,115
202177456,6347928695,48
202177500,9048175494,59
202177537,202479706,109
202177548,306637726,112
202177548,959989709,76
202177552,306638701,74
202177572,1241355243,63
202177572,2817385325,112
202177576,306535321,63
202177579,306535314,74
202177579,1241355752,54
202177590,5718179537,34
202177590,7639092247,32
202177597,202302533,79
202177597,7936301152,84
202177624,202482844,35
202177627,202177632,53
202177632,202177635,53
202177635,304905549,53
202177638,304905546,111
202177658,4796265947,45
202177658,7019424576,42
202177680,1817938389,51
202177682,202177680,51
202177684,202177682,51
202177684,202177706,65
202177684,202202005,67
202177686,202177684,61
202177686,202202013,52
202177689,1236641062,61
202177689,1236641302,113
202177696,202177682,43
202177699,202177696,43
202177704,202177699,43
202177706,202177684,67
202177706,202177704,43
202177706,7048238302,65
202177730,304905136,66
202177746,304905211,113
202177758,304905078,63
202177760,202177758,63
202177763,202177760,63
202177766,202177763,63
202177769,202177766,63
202177772,202177769,63
202177774,202177772,63
202177775,202177774,63
202177779,6411162554,54
202177788,202500757,90
202177788,202500762,87
202177800,202403376,88
202177800,202500744,86
202177811,6334643708,48
202177824,202477533,114
202177835,202204540,65
202177835,6694363403,55
202177852,202185317,102
202177956,202177959,63
202177956,1240362449,81
202177959,202177968,63
202177968,202177970,63
202177970,306623412,63
202177987,9032111152,52
202178024,202178030,70
202178030,202178035,70
202178035,202178040,70
202178040,1240363120,70
202178059,202480435,47
202178059,5944390163,47
202178083,1777901483,69
202178088,202178083,69
202178095,1777901482,61
202178099,1777901477,61
202178099,1777901496,63
202178099,7783403562,66
202178105,202206682,66
202178105,1777901478,83
202178105,1777901484,63
202178106,1777901494,83
202178108,1777901491,83
202178124,202418210,98
202178157,202395570,38
202178157,202395573,38
202178164,202394012,98
202178164,1777901473,82
202178168,202178105,82
202178168,1777901490,82
202178282,202200804,85
202178292,304153688,68
202178347,304472614,68
202178352,202178347,68
202178357,202178352,68
202178359,202178357,68
202178363,202178359,68
202178369,202178363,68
202178369,5994391345,88
202178602,305550380,38
202178602,1913884089,45
202178602,7018732669,41
202178623,202477828,101
202178703,307882272,99
202178796,308053712,99
202178803,202178703,97
202179013,303886609,58
202179065,202367926,65
202179065,202367929,67
202179123,202367718,64
202179123,202367727,67
202179150,202525020,65
202179150,202525024,66
202179218,2479178106,50
202179218,2479178144,49
202179227,202225509,66
202179273,202213757,63
202179874,618529464,27
202179877,202224256,48
202179877,1777886662,45
202179973,202437232,64
202179973,202437234,64
202180027,202180030,81
202180027,202286354,62
202180027,6473943882,62
202180034,202180038,81
202180038,202180044,81
202180044,202180047,81
202180047,202180049,81
202180049,1933110533,81
202180052,202180056,81
202180056,202186141,97
202180070,202390981,64
202180070,4587885233,64
202180095,202437281,64
202180095,202437284,64
202180238,202180245,85
202180238,202413174,92
202180245,7307052205,85
202180249,202178369,85
202180264,202180268,88
202180268,304154110,88
202180274,7304143082,91
202180294,202411711,109
202180339,202418065,67
202180343,202412342,116
202180345,305096872,78
202180370,202180373,69
202180373,202180377,69
202180377,202180381,69
202180381,7304140435,69
202180385,7304140434,55
202180388,202180392,55
202180392,202180396,55
202180396,202180405,55
202180405,7304140433,59
202180414,202286343,60
202180414,202286348,59
202180699,202208591,36
202180699,3434890028,35
202180746,202240476,77
202180748,306630872,72
202180755,202180748,72
202180758,202180755,72
202180763,202442012,108
202180763,306630873,72
202180971,202390805,64
202180971,202390812,64
202180997,202402612,56
202180997,202402615,51
202180997,4608391353,29
202181218,202181212,35
202181222,7304130626,35
202181227,202181222,35
202181227,202227905,42
202181320,7850481216,91
202181334,202539277,48
202181334,6695088424,51
202181341,306629910,98
202181343,1240364405,97
202181347,1354454881,97
202181354,306623140,97
202181354,306623269,102
202181563,303885770,80
202181566,303885771,80
202181572,202181566,80
202181577,202181572,80
202181581,202181577,80
202181585,303885772,80
202181692,202312571,60
202181692,8484878828,57
202181993,202218945,38
202181993,5991793403,36
202182087,305540915,106
202182087,2812619056,59
202182151,4906018285,31
202182151,7193003522,25
202182439,959989879,70
202182439,959989901,113
202182444,202182446,70
202182446,202435483,47
202182446,959989888,63
202182446,5811459854,45
202182450,473110280,113
202182736,202182740,15
202182740,202182736,21
202182740,5795714616,12
202182749,6690744248,70
202182749,6690744251,68
202182866,7016031622,63
202182866,7211250260,61
202182921,6780262090,35
202182921,6780262091,36
202182968,202330407,45
202182968,202330410,43
202182995,202251409,46
202182995,6688149741,45
202183017,202413520,93
202183035,202413518,93
202183039,202413172,94
202183058,202540964,45
202183058,6688149741,46
202183101,6321661852,76
202183106,6321669157,76
202183112,6321661858,76
202183118,6321661870,76
202183131,202183135,76
202183135,202183139,76
202183139,202183143,76
202183143,202411763,113
202183160,202183300,113
202183165,6321669208,69
202183168,6321669116,69
202183172,6321669149,69
202183273,6321669153,50
202183284,6321661880,60
202183290,6321661861,60
202183294,6321669166,60
202183300,202411744,113
202183346,202473935,75
202183346,4001954910,87
202183369,7016186957,47
202183369,7595587683,46
202183680,202255732,51
202183734,5819582875,65
202183734,7138715406,63
202183762,202247743,42
202183762,7048403011,48
202183980,202412354,114
202184197,202522856,29
202184197,202522861,35
202184197,304468240,39
202184197,7460627792,37
202184379,306056072,93
202184420,202378079,92
202184423,202184420,61
202184426,202184423,61
202184431,202184426,61
202184434,202184431,61
202184437,202184434,61
202184445,202184437,61
202184450,202226047,58
202184450,202286321,57
202184450,6575362505,61
202184468,202184472,69
202184468,202494870,45
202184468,7048403011,42
202184472,202184475,69
202184475,202184479,69
202184479,1910902601,69
202184484,202184488,69
202184488,502201952,69
202184495,202442449,103
202184521,202245825,39
202184521,7016254435,37
202184551,1232410224,53
202184551,6690793153,49
202184698,308297828,39
202184702,308314974,53
202184702,308315142,12
202185037,202185043,56
202185037,202286343,59
202185037,3007646832,59
202185043,6575362538,56
202185045,202185049,56
202185049,202185053,56
202185053,202185058,56
202185058,202185065,56
202185065,202185069,56
202185069,202185072,56
202185072,202185076,56
202185076,202185081,56
202185081,202185087,56
202185117,202413279,96
202185287,2684601644,64
202185287,5559987558,69
202185294,308023590,81
202185317,308023602,102
202185362,6694098469,46
202185398,202278100,46
202185398,202506384,46
202185420,306534298,114
202185433,306535316,74
202185438,1241356462,74
202185441,202185444,74
202185482,202363694,25
202185482,875038528,31
202185482,6687573484,36
202185485,306073434,101
202185485,875053044,65
202186027,202390989,64
202186027,202390992,64
202186118,306535019,111
202186118,1913884058,58
202186124,202258990,48
202186124,3768323499,56
202186124,7134819718,40
202186134,306535230,109
202186141,202413294,97
202186468,657294792,95
202186472,472839622,93
202186555,202186785,90
202186555,1241355528,104
202186560,8284677849,104
202186563,202186584,104
202186584,202186589,104
202186589,306666877,104
202186600,202186604,85
202186600,306666032,109
202186604,202186607,85
202186607,202186611,85
202186611,202186616,85
202186616,202186620,85
202186620,202186625,85
202186625,202186628,85
202186628,306627626,85
202186630,1892793809,85
202186633,1892793810,85
202186651,1892793812,85
202186656,202186659,85
202186659,502018052,85
202186662,1241355878,89
202186711,202476833,98
202186719,2814832367,65
202186723,202186719,65
202186726,2814832364,65
202186730,202186726,65
202186751,2814832361,54
202186755,1240364361,73
202186761,1240363386,73
202186764,306667460,73
202186767,202186770,73
202186770,202186773,73
202186773,202186777,73
202186777,202186780,101
202186780,306623694,101
202186785,202186788,90
202186788,202186792,90
202186792,306627082,90
202186796,306627084,90
202186797,8995475494,90
202186904,202186948,80
202186904,3766366469,82
202186948,202186904,82
202186948,3766366466,80
202187045,2479441607,67
202187045,9094333746,60
202187422,5813881374,66
202187422,6681483073,64
202187438,202483359,33
